,actor_id,first_name,last_name,film_info
105,106,GROUCHO,DUNST,"Action: CASUALTIES ENCINO, CROW GREASE, DEVIL DESIRE, PARK CITIZEN; Animation: DONNIE ALLEY; Children: LABYRINTH LEAGUE; Classics: COLOR PHILADELPHIA, IRON MOON; Comedy: GOLD RIVER, SUBMARINE BED; Documentary: INDEPENDENCE HOTEL, POCUS PULP; Drama: DALMATIONS SWEDEN, HUNCHBACK IMPOSSIBLE, MOB DUFFEL; Family: BLUES INSTINCT, GABLES METROPOLIS, OPPOSITE NECKLACE, SENSIBILITY REAR, SUNSET RACER; Foreign: HAPPINESS UNITED, KISS GLORY, MAUDE MOD; Games: CREATURES SHAKESPEARE, PANKY SUBMARINE, VANILLA DAY; Horror: TEMPLE ATTRACTION; Music: RUNNER MADIGAN; New: BUTCH PANTHER, CHAPLIN LICENSE, PHANTOM GLORY; Sci-Fi: ATTACKS HATE, MARRIED GO; Sports: SATISFACTION CONFIDENTIAL; Travel: TOMATOES HELLFIGHTERS"
106,107,GINA,DEGENERES,"Action: CLUELESS BUCKET, EXCITEMENT EVE, MIDNIGHT WESTWARD; Animation: DOGMA FAMILY, HOOK CHARIOTS, STORM HAPPINESS, SUGAR WONKA; Children: HALL CASSIDY, HEARTBREAKERS BRIGHT; Classics: HYDE DOCTOR, MAGNIFICENT CHITTY; Comedy: GUNFIGHT MOON, SEARCHERS WAIT, TRAINSPOTTING STRANGERS; Documentary: BED HIGHBALL, METAL ARMAGEDDON, WIFE TURN; Drama: CONEHEADS SMOOCHY, DARKNESS WAR; Family: GANDHI KWAI, INDIAN LOVE, LOUISIANA HARRY, MOVIE SHAKESPEARE; Foreign: CALENDAR GUNFIGHT, INTRIGUE WORST; Games: SEVEN SWARM; Horror: ELEPHANT TROJAN; Music: CHAMBER ITALIAN, DEER VIRGINIAN, IMPACT ALADDIN, TELEGRAPH VOYAGE; New: CHAPLIN LICENSE; Sci-Fi: CHARIOTS CONSPIRACY, COLDBLOODED DARLING, FRISCO FORREST, GOODFELLAS SALUTE, LICENSE WEEKEND, OPEN AFRICAN, SPIRITED CASUALTIES; Sports: MUMMY CREATURES, SIERRA DIVIDE; Travel: WINDOW SIDE"
107,108,WARREN,NOLTE,"Animation: DARES PLUTO, POTTER CONNECTICUT, PRIDE ALAMO, THIEF PELICAN, TITANIC BOONDOCK; Classics: PAJAMA JAWBREAKER, ROOTS REMEMBER; Comedy: DOOM DANCING; Documentary: ACADEMY DINOSAUR, DEEP CRUSADE, WEDDING APOLLO; Drama: GREEDY ROOTS, WARDROBE PHANTOM; Foreign: AGENT TRUMAN, MEET CHOCOLATE; Games: FANTASIA PARK, LADYBUGS ARMAGEDDON; Horror: ALABAMA DEVIL, KENTUCKIAN GIANT, PULP BEVERLY; Music: ELF MURDER, GREATEST NORTH, PERSONAL LADYBUGS, REDS POCUS, ROMAN PUNK; New: MASK PEACH, UNBREAKABLE KARATE; Sci-Fi: CHARADE DUFFEL, GARDEN ISLAND, PANTHER REDS; Sports: LESSON CLEOPATRA, RIVER OUTLAW; Travel: OUTLAW HANKY, TOMATOES HELLFIGHTERS"
108,109,SYLVESTER,DERN,"Action: RINGS HEARTBREAKERS; Animation: DOORS PRESIDENT; Children: BACKLASH UNDEFEATED, CLOCKWORK PARADISE, SHEPHERD MIDSUMMER, WALLS ARTIST; Classics: CREEPERS KANE, PREJUDICE OLEANDER; Comedy: PARADISE SABRINA; Documentary: HALLOWEEN NUTS, NEWSIES STORY; Family: PRIX UNDEFEATED, RUSH GOODFELLAS; Games: ENCINO ELF; Horror: TEXAS WATCH; Music: ALASKA PHANTOM, CONFIDENTIAL INTERVIEW; New: BIRDS PERDITION; Sci-Fi: SUN CONFESSIONS, WEEKEND PERSONAL; Sports: INSTINCT AIRPORT; Travel: SHAWSHANK BUBBLE"
109,110,SUSAN,DAVIS,"Action: CASUALTIES ENCINO, EXCITEMENT EVE, GLASS DYING; Children: FULL FLATLINERS, SISTER FREDDY; Classics: LOATHING LEGALLY; Documentary: BED HIGHBALL, CLERKS ANGELS, PACIFIC AMISTAD; Drama: LUCK OPUS; Foreign: HOTEL HAPPINESS, MADNESS ATTACKS, WASH HEAVENLY; Horror: AIRPORT POLLOCK; Music: WORDS HUNTER; Sci-Fi: GOODFELLAS SALUTE, NONE SPIKING, TROJAN TOMORROW; Sports: ANONYMOUS HUMAN, CARIBBEAN LIBERTY; Travel: LEATHERNECKS DWARFS"
110,111,CAMERON,ZELLWEGER,"Action: CLUELESS BUCKET, CROW GREASE, RINGS HEARTBREAKERS; Animation: BLACKOUT PRIVATE, FLOATS GARDEN, JUGGLER HARDLY; Children: MURDER ANTITRUST; Classics: RIGHT CRANES, ROOTS REMEMBER, WASTELAND DIVINE; Comedy: MALLRATS UNITED, PINOCCHIO SIMON; Documentary: HAWK CHILL, WIFE TURN; Drama: BEAUTY GREASE, BRIGHT ENCOUNTERS, CONQUERER NUTS, HARRY IDAHO, ORIENT CLOSER; Family: GLADIATOR WESTWARD, MOVIE SHAKESPEARE, PILOT HOOSIERS; Foreign: HELLFIGHTERS SIERRA, PEARL DESTINY; Games: GRIT CLOCKWORK, LAMBS CINCINATTI, PRIVATE DROP, TYCOON GATHERING; Horror: ROCK INSTINCT; New: STOCK GLASS; Sports: JADE BUNCH, SECRETARY ROUGE; Travel: TOMATOES HELLFIGHTERS"
111,112,RUSSELL,BACALL,"Action: SUSPECTS QUILLS; Animation: SUNRISE LEAGUE; Children: IDOLS SNATCHERS; Classics: ARIZONA BANG; Comedy: CRAZY HOME, HURRICANE AFFAIR; Drama: CONFESSIONS MAGUIRE, PAYCHECK WAIT, REUNION WITCHES, SEA VIRGIN; Family: DINOSAUR SECRETARY, MOVIE SHAKESPEARE, PRIX UNDEFEATED, SPINAL ROCKY; Foreign: MATRIX SNOWMAN; Games: PANKY SUBMARINE; Horror: ARABIA DOGMA, STREETCAR INTENTIONS; Sci-Fi: CINCINATTI WHISPERER, FIDDLER LOST, SOLDIERS EVOLUTION; Sports: FLATLINERS KILLER, MUMMY CREATURES, SIERRA DIVIDE; Travel: WORKER TARZAN"
112,113,MORGAN,HOPKINS,"Action: EXCITEMENT EVE, RINGS HEARTBREAKERS, RUGRATS SHAKESPEARE, STAGECOACH ARMAGEDDON; Classics: CANDIDATE PERDITION, DRACULA CRYSTAL, LOATHING LEGALLY; Comedy: PINOCCHIO SIMON; Drama: DECEIVER BETRAYED, HARRY IDAHO, WEST LION; Family: PRIX UNDEFEATED; Foreign: GENTLEMEN STAGE, PET HAUNTING, RESERVOIR ADAPTATION; Horror: ARACHNOPHOBIA ROLLERCOASTER, DRUMS DYNAMITE; Music: UNCUT SUICIDES; Sci-Fi: REIGN GENTLEMEN; Sports: FLATLINERS KILLER, RECORDS ZORRO, TIGHTS DAWN; Travel: BOILED DARES, CONTACT ANONYMOUS, ORDER BETRAYED, PAPI NECKLACE, WOLVES DESIRE"
113,114,MORGAN,MCDORMAND,"Action: CLUELESS BUCKET, CROW GREASE, DARKO DORADO; Children: BETRAYED REAR, WRONG BEHAVIOR; Classics: HOLY TADPOLE; Comedy: CRAZY HOME; Documentary: SAGEBRUSH CLUELESS; Drama: SPICE SORORITY; Family: SUNSET RACER; Foreign: ILLUSION AMELIE, WASH HEAVENLY; Games: SLEUTH ORIENT, SUIT WALLS; Horror: ALI FOREVER; New: BOULEVARD MOB, FATAL HAUNTED, LOVERBOY ATTACKS, TROOPERS METAL; Sports: DIVORCE SHINING, DRIVER ANNIE, HOLES BRANNIGAN, NEIGHBORS CHARADE, STAR OPERATION; Travel: FROGMEN BREAKING"
114,115,HARRISON,BALE,"Animation: DOUBLE WRATH, NASH CHOCOLAT, PUNK DIVORCE, THIEF PELICAN; Children: WALLS ARTIST; Comedy: RUSHMORE MERMAID; Documentary: WAGON JAWS, WEDDING APOLLO; Drama: GREEDY ROOTS; Family: HALF OUTFIELD, HOMICIDE PEACH; Foreign: BALLROOM MOCKINGBIRD, DOUBTFIRE LABYRINTH, LOSE INCH, MUPPET MILE, PAST SUICIDES; Games: FANTASIA PARK; Horror: ELEPHANT TROJAN, LADY STAGE, ROLLERCOASTER BRINGING; New: PLUTO OLEANDER, STING PERSONAL, WYOMING STORM; Sci-Fi: BADMAN DAWN, RANDOM GO, WONDERLAND CHRISTMAS; Sports: GROOVE FICTION, PERDITION FARGO"
115,116,DAN,STREEP,"Action: BULL SHAWSHANK; Animation: ARGONAUTS TOWN; Children: BACKLASH UNDEFEATED; Comedy: VERTIGO NORTHWEST; Documentary: FRENCH HOLIDAY, HEAVYWEIGHTS BEAST, NEWSIES STORY; Foreign: CATCH AMISTAD, MIXED DOORS; Games: ROOF CHAMPION, WANDA CHAMBER; Horror: PANIC CLUB; Music: GROSSE WONDERFUL, OUTFIELD MASSACRE; New: BOULEVARD MOB, JEKYLL FROGMEN, JUNGLE CLOSER; Sci-Fi: FRISCO FORREST; Sports: HOLES BRANNIGAN, MUMMY CREATURES, STEERS ARMAGEDDON; Travel: BORN SPINAL, IGBY MAKER, SHANGHAI TYCOON"
116,117,RENEE,TRACY,"Action: HANDICAP BOONDOCK, QUEST MUSSOLINI; Animation: THIEF PELICAN; Children: HOLLYWOOD ANONYMOUS, INVASION CYCLONE, SUNDANCE INVASION; Classics: CREEPERS KANE, HOPE TOOTSIE, MILLION ACE; Comedy: CONNECTION MICROCOSMOS; Documentary: SMOKING BARBARELLA, UNTOUCHABLES SUNRISE; Drama: ROCKY WAR; Family: EFFECT GLADIATOR, MAGUIRE APACHE, RAGE GAMES, SECRETS PARADISE; Foreign: ALIEN CENTER, DOUBTFIRE LABYRINTH, FRIDA SLIPPER, INFORMER DOUBLE, ROCKETEER MOTHER; Games: FIRE WOLVES; Music: SILENCE KANE; Sci-Fi: EYES DRIVING, SPIRITED CASUALTIES; Sports: ALADDIN CALENDAR, ARTIST COLDBLOODED, CRUSADE HONEY; Travel: COMA HEAD, DESPERATE TRAINSPOTTING, SHANE DARKNESS, SHAWSHANK BUBBLE"
117,118,CUBA,ALLEN,"Children: MAKER GABLES, ROBBERS JOON, STRANGELOVE DESIRE; Comedy: VELVET TERMINATOR; Documentary: SHIP WONDERLAND; Drama: WEST LION; Family: KING EVOLUTION, PRESIDENT BANG; Foreign: FICTION CHRISTMAS, HAPPINESS UNITED, ORANGE GRAPES, WAR NOTTING; Games: CHICAGO NORTH; Horror: ARACHNOPHOBIA ROLLERCOASTER; Music: GROSSE WONDERFUL; New: CHAPLIN LICENSE, MANNEQUIN WORST; Sci-Fi: ARMAGEDDON LOST, BADMAN DAWN, BARBARELLA STREETCAR, CINCINATTI WHISPERER, METROPOLIS COMA; Sports: LESSON CLEOPATRA; Travel: ARSENIC INDEPENDENCE, PAPI NECKLACE"
118,119,WARREN,JACKMAN,"Action: AMERICAN CIRCUS, SKY MIRACLE; Animation: OZ LIAISONS, POTTER CONNECTICUT; Children: LANGUAGE COWBOY, SHEPHERD MIDSUMMER; Comedy: SUBMARINE BED, VERTIGO NORTHWEST; Documentary: HEAVYWEIGHTS BEAST, SHIP WONDERLAND; Drama: BEETHOVEN EXORCIST, CHILL LUCK, CONEHEADS SMOOCHY, CONFESSIONS MAGUIRE, HOBBIT ALIEN, LIES TREATMENT; Foreign: MEET CHOCOLATE, ROCKETEER MOTHER, TOWN ARK; Games: GRINCH MASSAGE, NAME DETECTIVE; Horror: COMMANDMENTS EXPRESS; Music: IMPACT ALADDIN, MONSTER SPARTACUS, OLEANDER CLUE; New: RUNAWAY TENENBAUMS; Sci-Fi: BADMAN DAWN, HAMLET WISDOM; Sports: MERMAID INSECTS, SHAKESPEARE SADDLE; Travel: BOONDOCK BALLROOM, SUPERFLY TRIP"
119,120,PENELOPE,MONROE,"Action: PARK CITIZEN, REAR TRADING, TRIP NEWTON; Animation: DARES PLUTO, JUGGLER HARDLY; Children: CHRISTMAS MOONSHINE, DOCTOR GRAIL, HOLOCAUST HIGHBALL; Family: BEDAZZLED MARRIED, DINOSAUR SECRETARY, PITTSBURGH HUNCHBACK, RANGE MOONWALKER; Foreign: HELLFIGHTERS SIERRA, ORANGE GRAPES; Games: ROUGE SQUAD; Horror: REEF SALUTE, SPIRIT FLINTSTONES; Music: DRIVING POLISH; New: CHINATOWN GLADIATOR, MONEY HAROLD, WYOMING STORM; Sports: POSEIDON FOREVER, TOURIST PELICAN; Travel: BASIC EASY, LEATHERNECKS DWARFS, ORDER BETRAYED, TOMATOES HELLFIGHTERS"
120,121,LIZA,BERGMAN,"Animation: CLASH FREDDY; Classics: EXTRAORDINARY CONQUERER, OCTOBER SUBMARINE; Documentary: WEDDING APOLLO; Drama: CRAFT OUTFIELD, PAYCHECK WAIT, SCORPION APOLLO; Family: JEDI BENEATH, SENSIBILITY REAR; Foreign: COMMAND DARLING, CRYSTAL BREAKING, GENTLEMEN STAGE; Games: CHICAGO NORTH, PANKY SUBMARINE; Horror: DESERT POSEIDON, PARIS WEEKEND, TEXAS WATCH; Music: CLUE GRAIL, DEER VIRGINIAN, ENEMY ODDS, TERMINATOR CLUB; New: STOCK GLASS; Sci-Fi: FRISCO FORREST, IDENTITY LOVER; Sports: LESSON CLEOPATRA"
121,122,SALMA,NOLTE,"Action: ANTITRUST TOMATOES, LUST LOCK; Animation: FALCON VOLUME, ISHTAR ROCKETEER, JUGGLER HARDLY, OZ LIAISONS; Children: CLOCKWORK PARADISE, DOCTOR GRAIL, JUMPING WRATH; Classics: COLOR PHILADELPHIA; Family: BLUES INSTINCT, SIEGE MADRE; Foreign: WAR NOTTING, WASH HEAVENLY; Games: DETAILS PACKER, PANKY SUBMARINE; Horror: ZHIVAGO CORE; Music: BIRDCAGE CASPER, CLONES PINOCCHIO, GO PURPLE, PERSONAL LADYBUGS, REBEL AIRPORT; New: AMISTAD MIDSUMMER; Sci-Fi: NEMO CAMPUS; Travel: FELLOWSHIP AUTUMN"
122,123,JULIANNE,DENCH,"Action: BERETS AGENT, BULL SHAWSHANK, LORD ARIZONA; Animation: DESIRE ALIEN, DOUBLE WRATH, TITANIC BOONDOCK; Children: SHEPHERD MIDSUMMER; Classics: DYNAMITE TARZAN, JEEPERS WEDDING, REQUIEM TYCOON; Documentary: ADAPTATION HOLES, MIGHTY LUCK, MODERN DORADO, UNTOUCHABLES SUNRISE; Family: ATLANTIS CAUSE, HUNTING MUSKETEERS, JEDI BENEATH; Foreign: CHOCOLATE DUCK, COWBOY DOOM, DOUBTFIRE LABYRINTH; Horror: KARATE MOON, MONTEREY LABYRINTH; New: RIDGEMONT SUBMARINE; Sci-Fi: CINCINATTI WHISPERER, DISTURBING SCARFACE, SUICIDES SILENCE; Sports: HONEY TIES, HYSTERICAL GRAIL, KRAMER CHOCOLATE, MILE MULAN; Travel: ENOUGH RAGING, WORKER TARZAN"
123,124,SCARLETT,BENING,"Children: FULL FLATLINERS, INVASION CYCLONE; Classics: CREEPERS KANE; Comedy: SNATCH SLIPPER, SUBMARINE BED; Drama: BEETHOVEN EXORCIST, LUCK OPUS, SEATTLE EXPECATIONS, TENENBAUMS COMMAND; Foreign: DOUBTFIRE LABYRINTH, RESERVOIR ADAPTATION; Games: BULWORTH COMMANDMENTS, FEATHERS METAL, ROOF CHAMPION; Music: WORDS HUNTER, YOUTH KICK; New: AMISTAD MIDSUMMER, EVE RESURRECTION; Sci-Fi: FIDDLER LOST, IDENTITY LOVER; Sports: CALIFORNIA BIRDS, DUDE BLINDNESS, DURHAM PANKY, FLATLINERS KILLER; Travel: MOULIN WAKE, SHAWSHANK BUBBLE"
124,125,ALBERT,NOLTE,"Action: DRAGON SQUAD, HANDICAP BOONDOCK, PATRIOT ROMAN; Children: DOCTOR GRAIL, IDOLS SNATCHERS; Comedy: CRAZY HOME, FLINTSTONES HAPPINESS, MEMENTO ZOOLANDER; Documentary: BED HIGHBALL, KILL BROTHERHOOD; Drama: BRIGHT ENCOUNTERS, DALMATIONS SWEDEN, PITY BOUND; Family: CONFUSED CANDLES, HOMICIDE PEACH, MANCHURIAN CURTAIN, RAGE GAMES; Foreign: BROOKLYN DESERT, HELLFIGHTERS SIERRA, MIXED DOORS, NEWTON LABYRINTH, TRAP GUYS; Games: VOLCANO TEXAS; Horror: WATERSHIP FRONTIER; Music: TAXI KICK; Sci-Fi: CAMELOT VACATION, FRISCO FORREST, GOLDMINE TYCOON, MOURNING PURPLE; Sports: GLEAMING JAWBREAKER, HONEY TIES"
125,126,FRANCES,TOMEI,"Action: AMERICAN CIRCUS, CROW GREASE; Animation: CROSSROADS CASUALTIES; Children: GORGEOUS BINGO, INVASION CYCLONE; Classics: IRON MOON; Comedy: FIREBALL PHILADELPHIA; Documentary: BEACH HEARTBREAKERS, BONNIE HOLOCAUST, CUPBOARD SINNERS; Family: ATLANTIS CAUSE, HOCUS FRIDA; Foreign: MADNESS ATTACKS; Horror: ARABIA DOGMA; New: BREAKING HOME, PLATOON INSTINCT; Sci-Fi: GOODFELLAS SALUTE, SUICIDES SILENCE; Sports: DROP WATERFRONT, DURHAM PANKY, SQUAD FISH; Travel: ESCAPE METROPOLIS, GAMES BOWFINGER"
126,127,KEVIN,GARLAND,"Action: TRIP NEWTON; Animation: ARGONAUTS TOWN, WAIT CIDER; Children: BACKLASH UNDEFEATED, CLOCKWORK PARADISE, GHOST GROUNDHOG, MAKER GABLES, MICROCOSMOS PARADISE; Classics: WESTWARD SEABISCUIT; Comedy: CAPER MOTIONS, DADDY PITTSBURGH, GUNFIGHT MOON, MYSTIC TRUMAN; Documentary: SHOW LORD; Drama: BLADE POLISH, GOLDFINGER SENSIBILITY, SCORPION APOLLO; Family: NATURAL STOCK, RAGE GAMES, RESURRECTION SILVERADO; Foreign: BABY HALL, INFORMER DOUBLE, ORANGE GRAPES; Games: CHICAGO NORTH, GRIT CLOCKWORK; Horror: RULES HUMAN; Music: FREAKY POCUS, HEAVENLY GUN, SONG HEDWIG; New: STING PERSONAL; Sci-Fi: STALLION SUNDANCE; Sports: SATISFACTION CONFIDENTIAL; Travel: ENOUGH RAGING"
127,128,CATE,MCQUEEN,"Action: DARN FORRESTER; Animation: FLYING HOOK, MASSAGE IMAGE, POTTER CONNECTICUT, PRIDE ALAMO; Children: COMANCHEROS ENEMY, DOCTOR GRAIL, JERSEY SASSY; Classics: TOWERS HURRICANE; Comedy: CAPER MOTIONS, SEARCHERS WAIT, SNATCH SLIPPER; Documentary: FRENCH HOLIDAY, HAWK CHILL, PACIFIC AMISTAD; Drama: VIRGIN DAISY; Family: BLOOD ARGONAUTS, GABLES METROPOLIS; Games: NAME DETECTIVE, VOLCANO TEXAS; Horror: PATTON INTERVIEW, WATERSHIP FRONTIER; Music: INSIDER ARIZONA, LEGEND JEDI; New: SALUTE APOLLO; Sci-Fi: ANNIE IDENTITY, FIDDLER LOST, TROJAN TOMORROW; Sports: PERDITION FARGO; Travel: FACTORY DRAGON"
128,129,DARYL,CRAWFORD,"Action: BAREFOOT MANCHURIAN; Animation: BORROWERS BEDAZZLED, SLEEPLESS MONSOON; Classics: COLOR PHILADELPHIA, DRACULA CRYSTAL, ISLAND EXORCIST, WASTELAND DIVINE; Comedy: DADDY PITTSBURGH, DOWNHILL ENOUGH, STRICTLY SCARFACE, VELVET TERMINATOR; Documentary: BROTHERHOOD BLANKET, SPOILERS HELLFIGHTERS; Drama: DIARY PANIC, HOBBIT ALIEN, TREATMENT JEKYLL; Family: GANDHI KWAI, HALF OUTFIELD; Foreign: HOOSIERS BIRDCAGE, ILLUSION AMELIE, OPUS ICE, PEARL DESTINY, PURPLE MOVIE; Games: MOONWALKER FOOL, PIZZA JUMANJI; New: UNBREAKABLE KARATE; Sci-Fi: GOLDMINE TYCOON, LICENSE WEEKEND, MOURNING PURPLE; Travel: SPEED SUIT"
129,130,GRETA,KEITEL,"Action: GRAIL FRANKENSTEIN, MAGNOLIA FORRESTER, SUSPECTS QUILLS; Animation: DARES PLUTO, FLYING HOOK; Classics: ARIZONA BANG, LOATHING LEGALLY, REQUIEM TYCOON; Comedy: JAWS HARRY; Drama: BUNCH MINDS; Family: ATLANTIS CAUSE; Foreign: CALENDAR GUNFIGHT, HIGHBALL POTTER, HOOSIERS BIRDCAGE, ILLUSION AMELIE; Games: LADYBUGS ARMAGEDDON; Horror: ALABAMA DEVIL, PULP BEVERLY; Music: MONSTER SPARTACUS; Sci-Fi: ANNIE IDENTITY, BADMAN DAWN, VACATION BOONDOCK; Sports: IMAGE PRINCESS, SATURDAY LAMBS, SLIPPER FIDELITY; Travel: BASIC EASY, WOLVES DESIRE"
130,131,JANE,JACKMAN,"Animation: POTTER CONNECTICUT; Children: BACKLASH UNDEFEATED, BENEATH RUSH, IDOLS SNATCHERS, LEGALLY SECRETARY; Classics: HOPE TOOTSIE; Documentary: DANCING FEVER, RAINBOW SHOCK; Drama: LUCK OPUS; Family: BRAVEHEART HUMAN, CHOCOLAT HARRY, JEDI BENEATH; Foreign: SCISSORHANDS SLUMS; Horror: KARATE MOON, TEMPLE ATTRACTION; Music: OUTFIELD MASSACRE, UNCUT SUICIDES; New: FLAMINGOS CONNECTICUT, HOURS RAGE, MONEY HAROLD; Sci-Fi: SILVERADO GOLDFINGER; Sports: CARIBBEAN LIBERTY, GROOVE FICTION, SLIPPER FIDELITY, TALENTED HOMICIDE"
131,132,ADAM,HOPPER,"Action: CLUELESS BUCKET, MOCKINGBIRD HOLLYWOOD; Children: NOON PAPI; Classics: TOWERS HURRICANE; Comedy: HEAVEN FREEDOM, SADDLE ANTITRUST; Documentary: CLERKS ANGELS, PRINCESS GIANT; Drama: TORQUE BOUND; Family: BLOOD ARGONAUTS, GABLES METROPOLIS, GREASE YOUTH; Foreign: FICTION CHRISTMAS; Horror: TRAIN BUNCH; Music: CHAMBER ITALIAN, MASKED BUBBLE, WORDS HUNTER; New: LOVERBOY ATTACKS, SLEEPY JAPANESE; Sci-Fi: BLINDNESS GUN, OPEN AFRICAN, VACATION BOONDOCK"
132,133,RICHARD,PENN,"Action: DARKO DORADO, MONTEZUMA COMMAND; Children: EMPIRE MALKOVICH, MODEL FISH; Classics: PAJAMA JAWBREAKER; Comedy: AIRPLANE SIERRA, GROUNDHOG UNCUT, HEAVEN FREEDOM; Documentary: WAGON JAWS; Drama: CONEHEADS SMOOCHY, GONE TROUBLE, LEBOWSKI SOLDIERS, TENENBAUMS COMMAND; Family: RESURRECTION SILVERADO; Foreign: ILLUSION AMELIE; Horror: GASLIGHT CRUSADE; Music: BALLOON HOMEWARD, CHAMBER ITALIAN; New: EARTH VISION, OKLAHOMA JUMANJI, SLEEPY JAPANESE, VAMPIRE WHALE; Sci-Fi: FRISCO FORREST, GUYS FALCON, HANKY OCTOBER; Sports: INSTINCT AIRPORT; Travel: ENOUGH RAGING, FUGITIVE MAGUIRE, SUPERFLY TRIP, TOMATOES HELLFIGHTERS"
133,134,GENE,HOPKINS,"Action: DRAGON SQUAD, TRUMAN CRAZY, UPRISING UPTOWN; Animation: DOORS PRESIDENT, POND SEATTLE; Children: MODEL FISH, TOOTSIE PILOT; Classics: FROST HEAD; Comedy: HEDWIG ALTER; Documentary: DEEP CRUSADE; Drama: PITY BOUND, TORQUE BOUND; Family: CHISUM BEHAVIOR; Games: NIGHTMARE CHILL, SUIT WALLS; Music: CLUE GRAIL, ELF MURDER, VANISHING ROCKY; New: MANNEQUIN WORST; Sci-Fi: CHAINSAW UPTOWN, PANTHER REDS; Travel: GUMP DATE"
134,135,RITA,REYNOLDS,"Animation: LUKE MUMMY; Children: MAKER GABLES; Classics: GILBERT PELICAN, JERK PAYCHECK; Comedy: SNATCH SLIPPER, TRAINSPOTTING STRANGERS; Documentary: NATIONAL STORY; Family: EARRING INSTINCT, INDIAN LOVE; Foreign: COMMAND DARLING, GENTLEMEN STAGE, IMPOSSIBLE PREJUDICE; Horror: ARACHNOPHOBIA ROLLERCOASTER, BEHAVIOR RUNAWAY; New: FLAMINGOS CONNECTICUT, GODFATHER DIARY; Sports: NORTHWEST POLISH, RECORDS ZORRO; Travel: ARSENIC INDEPENDENCE, BORN SPINAL"
135,136,ED,MANSFIELD,"Action: BAREFOOT MANCHURIAN, DEVIL DESIRE, EASY GLADIATOR, LUST LOCK; Animation: CROSSROADS CASUALTIES, DOORS PRESIDENT, FALCON VOLUME, OZ LIAISONS; Children: DAUGHTER MADIGAN, JERSEY SASSY, WRONG BEHAVIOR; Classics: SLING LUKE; Documentary: MAJESTIC FLOATS; Drama: APOLLO TEEN, BEAUTY GREASE, HAROLD FRENCH, SOMETHING DUCK; Family: DUMBO LUST; Foreign: HELLFIGHTERS SIERRA; Games: SEVEN SWARM, STATE WASTELAND; Music: AMELIE HELLFIGHTERS; New: ANGELS LIFE, GODFATHER DIARY, PLUTO OLEANDER, SLEEPY JAPANESE, VAMPIRE WHALE; Sci-Fi: NEMO CAMPUS; Sports: DROP WATERFRONT, HOLES BRANNIGAN, JADE BUNCH; Travel: ESCAPE METROPOLIS"
136,137,MORGAN,WILLIAMS,"Action: BAREFOOT MANCHURIAN, LORD ARIZONA; Animation: CLUB GRAFFITI, EARLY HOME, HORN WORKING, JUGGLER HARDLY, MASSAGE IMAGE, PUNK DIVORCE; Children: FARGO GANDHI, POLISH BROOKLYN; Classics: ALICE FANTASIA, DRACULA CRYSTAL; Comedy: HEAVEN FREEDOM; Drama: SAINTS BRIDE; Family: MOVIE SHAKESPEARE, MUSIC BOONDOCK, SPLASH GUMP; Foreign: AGENT TRUMAN; New: BREAKING HOME; Sci-Fi: GUYS FALCON; Sports: DRIVER ANNIE, DURHAM PANKY, HYSTERICAL GRAIL, ROSES TREASURE, STAR OPERATION, TUXEDO MILE; Travel: DESPERATE TRAINSPOTTING"
137,138,LUCILLE,DEE,"Animation: MISSION ZOOLANDER; Children: CLOCKWORK PARADISE, DAUGHTER MADIGAN, MAKER GABLES; Classics: WESTWARD SEABISCUIT; Documentary: NORTH TEQUILA; Drama: BEAUTY GREASE, HARRY IDAHO, UNFAITHFUL KILL; Family: OPPOSITE NECKLACE, PRESIDENT BANG; Foreign: BALLROOM MOCKINGBIRD, GRAPES FURY; Games: LAMBS CINCINATTI, ROXANNE REBEL; Horror: AIRPORT POLLOCK, DRUMS DYNAMITE, TEXAS WATCH; Music: TELEGRAPH VOYAGE; New: MASK PEACH; Sports: HYSTERICAL GRAIL, IMAGE PRINCESS; Travel: CASSIDY WYOMING, WORKING MICROCOSMOS"
138,139,EWAN,GOODING,"Action: DEVIL DESIRE; Animation: JUGGLER HARDLY, TITANIC BOONDOCK; Children: GRADUATE LORD; Classics: DYNAMITE TARZAN, ROOTS REMEMBER, SUMMER SCARFACE; Comedy: LONELY ELEPHANT; Documentary: DUFFEL APOCALYPSE; Drama: BUNCH MINDS, ENCOUNTERS CURTAIN, QUEEN LUKE; Family: DUMBO LUST; Foreign: COMMAND DARLING, MULHOLLAND BEAST; Games: CURTAIN VIDEOTAPE, ICE CROSSING, ROUGE SQUAD; Horror: ARACHNOPHOBIA ROLLERCOASTER; Music: AMELIE HELLFIGHTERS, BIRCH ANTITRUST, ENEMY ODDS, LUCKY FLYING, OLEANDER CLUE; New: BOULEVARD MOB, CLEOPATRA DEVIL; Sci-Fi: MOURNING PURPLE; Sports: MERMAID INSECTS, POSEIDON FOREVER, RECORDS ZORRO; Travel: BASIC EASY, CONTACT ANONYMOUS, DISCIPLE MOTHER"
